omega_omega_n,gamma_omega_n,nu,zeff,eta,shat,beta,ky,ModIndex,mu,xstar
3.054456099173439,0.07093112066776108,6.527676862118536,2.8048753468535885,1.2413922831422401,0.023163674198617198,0.01700969008732293,0.1459624983183767,1,1.2983537670174017,10.0
0,0,7.238019900751789,4.351217665128988,1.0959796485222146,0.016316540609183684,0.0062193407922310345,0.15706456517430428,1,5.2409858044935875,10.0
0,0,7.841002964380236,4.614494651013065,1.9714812955080196,0.04502929366095654,0.010242509903616007,0.01576340660537638,1,6.455429198216633,10.0
0,0,1.6204136212401623,4.774120219733259,1.297431330098737,0.04275573477108666,0.015995962211147626,0.09084760791369594,1,4.103087215868895,10.0
0,0,1.2761564868467463,3.7809381830409006,4.421184778331796,0.01233369277450768,0.010914542153766447,0.03559404324700072,1,3.995810428589237,10.0
0,0,3.593386600380285,4.611403910478772,1.6702022093352367,0.004867063028209417,0.012433371064332793,0.02186655745757695,1,3.5830994649902626,10.0
0,0,0.11375219755868299,4.846637002922151,1.790719518267615,0.041945081523147895,0.012943872831397394,0.01954000939491957,1,4.104777316548175,10.0
1.464358183387349,-0.08510955618145963,8.610242946189764,2.603386211987806,0.7685291183672708,0.0467712955993169,0.017015079823179485,0.026368477788450757,1,5.67163584633493,10.0
0.8749772563965321,-0.03517351277420844,6.0663725144424525,1.790115190358042,0.9729295630104062,0.01595933099802453,0.0007429544783508515,0.044250951709755806,1,8.181047714318,10.0
5.498031734894386,0.4724073845670177,3.653134246544079,1.6900554239977836,3.6601164243959334,0.028407467339295514,0.011043632276126068,0.19670738804123264,1,1.6861428671195966,10.0
0,0,7.31668949143146,4.868482758087587,4.939799150462397,0.032392925435587534,0.016625249164870785,0.06970794032741823,1,3.575147921713743,10.0
4.350115430380073,0.37583812298967034,4.325530835156381,2.9396028624056725,2.4467201255741506,0.022293727275119454,0.013614713514580495,0.021672134665368353,1,2.926772644621817,10.0
