omega_omega_n,gamma_omega_n,nu,zeff,eta,shat,beta,ky,ModIndex,mu,xstar
1.368362003949633,-0.0030843014836380617,1.0,1.0,0.5,0.02,0.0015,0.08,1,1.5,10.0
1.3958230997759304,0.020785707769861436,1.0,1.0,0.5,0.02,0.002,0.01,1,0.0,10.0
1.3946608267475757,0.020657149534669968,1.0,1.0,0.5,0.02,0.002,0.01,1,0.3,10.0
1.3911792763334074,0.02027187153995205,1.0,1.0,0.5,0.02,0.002,0.01,1,0.6,10.0
1.3853942002335284,0.019631040516566573,1.0,1.0,0.5,0.02,0.002,0.01,1,0.8999999999999999,10.0
1.37733167001238,0.018736520034158075,1.0,1.0,0.5,0.02,0.002,0.01,1,1.2,10.0
1.3670278040544401,0.01759073806902725,1.0,1.0,0.5,0.02,0.002,0.01,1,1.5,10.0
1.3545283817211182,0.016196477664158368,1.0,1.0,0.5,0.02,0.002,0.01,1,1.7999999999999998,10.0
1.3959839415242536,0.01998984476193608,1.0,1.0,0.5,0.02,0.002,0.02,1,0.0,10.0
1.3961458881916877,-0.004697310850899512,1.0,1.0,0.5,0.02,0.0015,0.09,1,0.3,10.0
1.3926443545742904,-0.005064762262196432,1.0,1.0,0.5,0.02,0.0015,0.09,1,0.6,10.0
1.3787153653908482,-0.0065200614023893655,1.0,1.0,0.5,0.02,0.0015,0.09,1,1.2,10.0
1.386827676142551,-0.00567470418924102,1.0,1.0,0.5,0.02,0.0015,0.09,1,0.8999999999999999,10.0
1.3948212489304956,0.01986225621691583,1.0,1.0,0.5,0.02,0.002,0.02,1,0.3,10.0
1.3913384674085019,0.019479890002928876,1.0,1.0,0.5,0.02,0.002,0.02,1,0.6,10.0
1.3683684050074585,-0.007592574966939588,1.0,1.0,0.5,0.02,0.0015,0.09,1,1.5,10.0
1.3558405282104413,-0.008895136041874897,1.0,1.0,0.5,0.02,0.0015,0.09,1,1.7999999999999998,10.0
1.385551431127875,0.018843920893071565,1.0,1.0,0.5,0.02,0.002,0.02,1,0.8999999999999999,10.0
1.3774863481983461,0.017956225660173793,1.0,1.0,0.5,0.02,0.002,0.02,1,1.2,10.0
1.3671795265754867,0.016819250687745833,1.0,1.0,0.5,0.02,0.002,0.02,1,1.5,10.0
1.3546769874094389,0.015435803396393834,1.0,1.0,0.5,0.02,0.002,0.02,1,1.7999999999999998,10.0
1.3962399096296527,0.01868616545998292,1.0,1.0,0.5,0.02,0.002,0.03,1,0.0,10.0
1.3950765242479441,0.018560168420299915,1.0,1.0,0.5,0.02,0.002,0.03,1,0.3,10.0
1.3915917093593724,0.018182581096885222,1.0,1.0,0.5,0.02,0.002,0.03,1,0.6,10.0
1.3858014336123528,0.01755459124040978,1.0,1.0,0.5,0.02,0.002,0.03,1,0.8999999999999999,10.0
1.3777321276710326,0.0166780969255696,1.0,1.0,0.5,0.02,0.002,0.03,1,1.2,10.0
1.367420408245052,0.015555574233383255,1.0,1.0,0.5,0.02,0.002,0.03,1,1.5,10.0
1.396574346913197,0.016906593258070226,1.0,1.0,0.5,0.02,0.002,0.04,1,0.0,10.0
1.3549126898726163,0.014189869934430667,1.0,1.0,0.5,0.02,0.002,0.03,1,1.7999999999999998,10.0
1.3954100048278135,0.016782774047488656,1.0,1.0,0.5,0.02,0.002,0.04,1,0.3,10.0
1.3919223808563272,0.01641172605227506,1.0,1.0,0.5,0.02,0.002,0.04,1,0.6,10.0
1.3861276259760147,0.01579465434562627,1.0,1.0,0.5,0.02,0.002,0.04,1,0.8999999999999999,10.0
1.378052472389815,0.014933485423768154,1.0,1.0,0.5,0.02,0.002,0.04,1,1.2,10.0
1.3677339546890386,0.013830734983467345,1.0,1.0,0.5,0.02,0.002,0.04,1,1.5,10.0
1.3552190190217068,0.012489302317469737,1.0,1.0,0.5,0.02,0.002,0.04,1,1.7999999999999998,10.0
1.3969665951711172,0.014691788980921204,1.0,1.0,0.5,0.02,0.002,0.05,1,0.0,10.0
1.3958010447343567,0.014570687009129895,1.0,1.0,0.5,0.02,0.002,0.05,1,0.3,10.0
1.3923098710149788,0.014207797789849657,1.0,1.0,0.5,0.02,0.002,0.05,1,0.6,10.0
1.386509449880158,0.0136043473241886,1.0,1.0,0.5,0.02,0.002,0.05,1,0.8999999999999999,10.0
1.3784268851352826,0.012762296418623148,1.0,1.0,0.5,0.02,0.002,0.05,1,1.2,10.0
1.3680997256375103,0.011684208565380091,1.0,1.0,0.5,0.02,0.002,0.05,1,1.5,10.0
1.397393999450401,0.012087938834608784,1.0,1.0,0.5,0.02,0.002,0.060000000000000005,1,0.0,10.0
1.3555755704616226,0.0103730464450556,1.0,1.0,0.5,0.02,0.002,0.05,1,1.7999999999999998,10.0
1.396227003668352,0.011970037570759932,1.0,1.0,0.5,0.02,0.002,0.060000000000000005,1,0.3,10.0
1.3927315815055576,0.011616758480854014,1.0,1.0,0.5,0.02,0.002,0.060000000000000005,1,0.6,10.0
1.3869243702788145,0.011029351277764818,1.0,1.0,0.5,0.02,0.002,0.060000000000000005,1,0.8999999999999999,10.0
1.3788329053546462,0.010209815592458609,1.0,1.0,0.5,0.02,0.002,0.060000000000000005,1,1.2,10.0
1.3684953318459376,0.009160768934335175,1.0,1.0,0.5,0.02,0.002,0.060000000000000005,1,1.5,10.0
1.3559600040498754,0.007885245604088886,1.0,1.0,0.5,0.02,0.002,0.060000000000000005,1,1.7999999999999998,10.0
1.3978337750526015,0.00914355553332568,1.0,1.0,0.5,0.02,0.002,0.06999999999999999,1,0.0,10.0
1.3966651134431969,0.009029276108505674,1.0,1.0,0.5,0.02,0.002,0.06999999999999999,1,0.3,10.0
1.3931647915814984,0.008686871207918235,1.0,1.0,0.5,0.02,0.002,0.06999999999999999,1,0.6,10.0
1.3873497384845674,0.00811761620392203,1.0,1.0,0.5,0.02,0.002,0.06999999999999999,1,0.8999999999999999,10.0
1.3792479704428806,0.007323552654679348,1.0,1.0,0.5,0.02,0.002,0.06999999999999999,1,1.2,10.0
1.3688982957744282,0.006307356275909271,1.0,1.0,0.5,0.02,0.002,0.06999999999999999,1,1.5,10.0
1.3563499065204991,0.005072138444007872,1.0,1.0,0.5,0.02,0.002,0.06999999999999999,1,1.7999999999999998,10.0
1.3982645002933576,0.005906664667105753,1.0,1.0,0.5,0.02,0.002,0.08,1,0.0,10.0
1.3970939703470562,0.005796362116388171,1.0,1.0,0.5,0.02,0.002,0.08,1,0.3,10.0
1.3935881493639266,0.005465896913596682,1.0,1.0,0.5,0.02,0.002,0.08,1,0.6,10.0
1.3877642820446825,0.004916571238193514,1.0,1.0,0.5,0.02,0.002,0.08,1,0.8999999999999999,10.0
1.3796509044693461,0.004150470322669993,1.0,1.0,0.5,0.02,0.002,0.08,1,1.2,10.0
1.369287540282042,0.0031703302960420085,1.0,1.0,0.5,0.02,0.002,0.08,1,1.5,10.0
1.3567242824162824,0.001979342312547681,1.0,1.0,0.5,0.02,0.002,0.08,1,1.7999999999999998,10.0
1.3986671234599584,0.00242261042038451,1.0,1.0,0.5,0.02,0.002,0.09,1,0.0,10.0
1.3974945418697355,0.002316572403848438,1.0,1.0,0.5,0.02,0.002,0.09,1,0.3,10.0
1.3939826779630262,0.0019989100432802028,1.0,1.0,0.5,0.02,0.002,0.09,1,0.6,10.0
1.388149110144834,0.0014709527506487842,1.0,1.0,0.5,0.02,0.002,0.09,1,0.8999999999999999,10.0
